subject,acc,RT,Code,seq,actionseq,timeseq,trial
28306,1,0.494949199957773,2,1,2,184,39
28306,1,0.657662600046024,2,2,2,185,39
28306,1,0.621862599859014,1,3,1,186,39
28306,1,0.794828399783,1,3,1,187,39
28306,1,1.07405950012617,2,2,2,188,39
28306,1,0.749216199852526,2,1,2,189,39
28306,1,0.901223300024867,2,1,2,190,39
28306,1,0.494986400008202,1,3,1,191,39
28306,1,0.433910100022331,2,1,2,192,39
28306,1,0.390791099984199,2,2,2,193,39
28306,1,0.317177999997512,2,2,2,194,39
28306,1,0.422703299904242,1,3,1,195,39
28306,0,0.512334600090981,1,1,2,196,78
28306,1,0.51493540010415,2,2,2,197,78
28306,0,0.803579400060698,2,3,3,198,78
28306,0,0.985422299942002,1,4,3,199,78
28306,0,0.784487399971113,3,5,1,200,78
28306,0,0.358790999976918,3,6,1,201,78
28306,1,1.4234787998721,1,5,1,202,78
28306,-1,-1,-1,1,2,203,78
28306,0,1.17457800009288,2,4,3,204,78
28306,0,0.509916299954057,3,2,2,205,78
28306,0,0.752175400033593,3,5,1,206,78
28306,0,0.719964500050992,3,6,1,207,78
28306,0,0.817161400103942,1,3,3,208,78
28306,1,0.823031299980357,3,3,3,209,78
28306,0,0.916167700197548,2,6,1,210,78
28306,1,0.741303900023922,2,2,2,211,78
28306,1,0.84590690000914,2,1,2,212,78
28306,0,0.978129799943417,2,4,3,213,78
28306,1,0.985649899812415,2,1,2,214,78
28306,1,0.408455299912021,2,2,2,215,78
28306,1,0.446596999885514,3,3,3,216,78
28306,0,0.858143700053915,1,4,3,217,78
28306,1,1.07871949998662,1,5,1,218,78
28306,1,0.545673300046474,1,6,1,219,78
28306,1,0.818884500069544,2,1,2,220,78
28306,1,0.528042099904269,3,3,3,221,78
28306,1,0.793368599843234,1,5,1,222,78
28306,0,0.759340699994937,3,2,2,223,78
28306,1,1.25601269979961,3,4,3,224,78
28306,1,0.588136400096118,3,4,3,225,78
28306,1,0.514649000018835,2,2,2,226,78
28306,1,0.636125799966976,1,6,1,227,78
28306,1,0.800734399817884,2,2,2,228,78
28306,1,0.422791299875826,2,1,2,229,78
28306,1,0.579781400039792,3,3,3,230,78
28306,1,0.650302999885753,1,6,1,231,78
28306,1,0.478586600162089,1,5,1,232,78
28306,1,1.05811259988695,3,3,3,233,78
28306,1,1.01356500014663,1,5,1,234,78
28306,1,0.731322299921885,2,1,2,235,78
28306,1,0.916057799942791,3,4,3,236,78
28306,1,0.541424500057474,1,6,1,237,78
28306,1,0.374173100106418,1,6,1,238,78
28306,1,1.06920270016417,2,2,2,239,78
28306,1,0.608206999953836,3,3,3,240,78
28306,1,0.502504199976102,3,4,3,241,78
28306,1,0.944822099991143,2,1,2,242,78
28306,1,0.665275299921632,1,5,1,243,78
28306,1,0.684886100003496,2,2,2,244,78
28306,1,0.79936599987559,3,4,3,245,78
28306,1,1.0054388998542,1,5,1,246,78
28306,1,0.755000100005418,2,1,2,247,78
28306,1,0.963397700106725,1,6,1,248,78
28306,1,0.650600000051782,2,1,2,249,78
28306,1,0.518351400038227,3,3,3,250,78
28306,1,0.63997060013935,3,3,3,251,78
28306,1,0.596538299927488,2,2,2,252,78
28306,1,0.635324200149626,1,5,1,253,78
28306,1,0.639846800127998,3,4,3,254,78
28306,1,0.6927634999156,1,6,1,255,78
28306,1,0.519037300022319,2,2,2,256,78
28306,0,1.03223659982905,1,1,2,257,78
28306,1,0.694144800072536,1,6,1,258,78
28306,1,0.664097599918023,1,5,1,259,78
28306,1,0.747157600009814,1,6,1,260,78
28306,1,0.483349499991164,3,3,3,261,78
28306,1,0.334676100173965,3,4,3,262,78
28306,1,1.04667499987409,3,4,3,263,78
28306,1,0.506672500167042,1,5,1,264,78
28306,1,0.636194700142369,3,3,3,265,78
28306,1,0.704876699950546,2,2,2,266,78
28306,1,1.17144709988497,2,2,2,267,78
28306,1,0.434483800083399,2,1,2,268,78
28306,1,0.663276399951428,3,4,3,269,78
28306,1,0.54674719995819,2,1,2,270,78
28306,1,0.618186700157821,1,6,1,271,78
28306,1,0.904079600004479,3,4,3,272,78
28306,1,0.698097500018775,1,5,1,273,78
28306,0,0.503019200172275,1,1,3,274,39
28306,0,0.425212699919939,1,2,2,275,39
28306,0,0.334910699864849,1,3,3,276,39
28306,0,0.50329769984819,2,1,3,277,39
28306,0,0.609314499888569,2,3,3,278,39
28306,1,0.423407899914309,2,2,2,279,39
28306,1,0.804798300145194,2,2,2,280,39
28306,1,0.498192200204358,3,3,3,281,39
28306,1,1.23660530010238,3,1,3,282,39
28306,1,0.59319270006381,3,1,3,283,39
28306,1,0.687893899856135,2,2,2,284,39
28306,1,0.714588999981061,3,3,3,285,39
28306,1,0.427780099911615,3,3,3,286,39
28306,1,0.68911759997718,2,2,2,287,39
28306,-1,-1,-1,1,3,288,39
28306,1,0.637887600110844,2,2,2,289,39
28306,1,0.466654400108382,3,3,3,290,39
28306,1,0.421915099956095,3,1,3,291,39
28306,1,0.499295799992979,3,1,3,292,39
28306,1,0.50940729980357,2,2,2,293,39
28306,1,0.406928400043398,3,3,3,294,39
28306,1,0.636983300093561,2,2,2,295,39
28306,1,0.481808200012892,3,3,3,296,39
28306,1,0.35672409995459,3,1,3,297,39
28306,1,0.436220099916682,3,1,3,298,39
28306,1,0.577317300019786,3,3,3,299,39
28306,0,0.68867429997772,3,2,2,300,39
28306,1,0.499385999981314,3,1,3,301,39
28306,1,0.469473599921912,2,2,2,302,39
28306,1,0.432567300042138,3,3,3,303,39
28306,1,0.381482199998572,3,3,3,304,39
28306,1,0.659500800073147,2,2,2,305,39
28306,1,0.351757400203496,3,1,3,306,39
28306,1,0.608082400169224,3,1,3,307,39
28306,1,0.437756000086665,3,3,3,308,39
28306,1,0.402764400001615,3,1,3,309,39
28306,1,0.608086199965328,2,2,2,310,39
28306,1,0.614797400077805,2,2,2,311,39
28306,1,0.611324999947101,3,3,3,312,39
28306,0,0.377725699916482,1,1,3,313,78
28306,0,0.50538990017958,1,2,3,314,78
28306,1,0.371020999969915,1,3,1,315,78
28306,1,0.306694800034165,1,4,1,316,78
28306,0,0.452670200029388,1,5,2,317,78
28306,0,0.240622699959204,1,6,2,318,78
28306,1,0.700964199844748,2,5,2,319,78
28306,0,0.82319389982149,2,1,3,320,78
28306,1,0.980652900179848,1,4,1,321,78
28306,0,0.627186399884522,2,2,3,322,78
28306,1,0.64052619994618,2,5,2,323,78
28306,1,0.492877400014549,2,6,2,324,78
28306,1,0.688109199982136,1,3,1,325,78
28306,1,1.21825310005806,1,3,1,326,78
28306,1,0.864160399883986,2,6,2,327,78
28306,1,0.571999600157142,3,2,3,328,78
28306,1,0.466568399919197,3,1,3,329,78
28306,1,0.62961019994691,1,4,1,330,78
28306,1,0.779387099901214,3,1,3,331,78
28306,0,0.690268599893898,2,2,3,332,78
28306,1,0.549303699983284,1,3,1,333,78
28306,1,0.533076199935749,1,4,1,334,78
28306,1,0.566039300058037,2,5,2,335,78
28306,1,0.301273900084198,2,6,2,336,78
28306,1,0.335393999936059,3,1,3,337,78
28306,1,0.519905799999833,1,3,1,338,78
28306,1,0.569071900099516,2,5,2,339,78
28306,1,0.544708600034937,3,2,3,340,78
28306,1,0.648920700186864,1,4,1,341,78
28306,1,0.725256100064144,1,4,1,342,78
28306,1,0.614749900065362,3,2,3,343,78
28306,1,0.579611900029704,2,6,2,344,78
28306,1,0.803293899865821,3,2,3,345,78
28306,1,0.665431099943817,3,1,3,346,78
28306,1,0.740693900035694,1,3,1,347,78
28306,1,0.612907300004736,2,6,2,348,78
28306,1,0.658043599920347,2,5,2,349,78
28306,1,0.718787000048906,1,3,1,350,78
28306,1,0.591990899993107,2,5,2,351,78
28306,1,0.67875640001148,3,1,3,352,78
28306,1,0.513598599936813,1,4,1,353,78
28306,1,0.635437299963087,2,6,2,354,78
28306,1,0.424509699922055,2,6,2,355,78
28306,1,0.59697650000453,3,2,3,356,78
28306,1,0.587343699997291,1,3,1,357,78
28306,1,0.593913700198755,1,4,1,358,78
28306,1,1.16862040013075,3,1,3,359,78
28306,1,0.551620899932459,2,5,2,360,78
28306,1,0.575483800144866,3,2,3,361,78
28306,1,0.550997500075027,1,4,1,362,78
28306,1,0.615444200113416,2,5,2,363,78
28306,0,0.884421200025827,1,1,3,364,78
28306,1,0.502961199963465,2,6,2,365,78
28306,1,0.345452199922875,3,1,3,366,78
28306,1,0.570023400010541,1,3,1,367,78
28306,0,0.521554500097409,3,3,1,368,78
28306,1,0.665921100182459,3,2,3,369,78
28306,1,0.525958799989894,2,5,2,370,78
28306,1,0.599307999946177,1,4,1,371,78
28306,1,0.565259499941021,2,6,2,372,78
28306,1,0.940875699976459,3,2,3,373,78
28306,1,1.19740730011836,3,1,3,374,78
28306,1,1.02688780007884,2,6,2,375,78
28306,1,0.51352440007031,2,5,2,376,78
28306,1,0.41787979984656,2,6,2,377,78
28306,1,0.551278800005093,1,3,1,378,78
28306,1,0.567319499794394,1,4,1,379,78
28306,1,0.43889919994399,1,4,1,380,78
28306,1,0.610938500147313,2,5,2,381,78
28306,1,0.761421700008214,1,3,1,382,78
28306,1,0.569232600042596,3,2,3,383,78
28306,1,0.44956920016557,3,2,3,384,78
28306,1,0.532790699973702,3,1,3,385,78
28306,1,0.517404499929398,1,4,1,386,78
28306,1,1.10279590007849,3,1,3,387,78
28306,1,0.552767800167203,2,6,2,388,78
28306,1,0.520574399968609,1,4,1,389,78
28306,1,0.593626799993217,2,5,2,390,78
28306,1,0.411501500057057,1,1,1,391,78
28306,1,0.545934999827296,1,2,1,392,78
28306,1,0.442048399941996,2,3,2,393,78
28306,1,0.526675200089812,2,4,2,394,78
28306,1,0.536057299934328,3,5,3,395,78
28306,1,0.359955700114369,3,6,3,396,78
28306,1,0.632553000003099,3,5,3,397,78
28306,1,0.636856399942189,1,1,1,398,78
28306,0,1.43361099995673,1,4,2,399,78
28306,0,0.68635160010308,2,2,1,400,78
28306,1,0.841398800024763,3,5,3,401,78
28306,1,0.637595199979842,3,6,3,402,78
28306,1,0.530657900031656,2,3,2,403,78
28306,1,0.427287899889052,2,3,2,404,78
28306,1,0.648510499857366,3,6,3,405,78
28306,0,0.636825500056148,2,2,1,406,78
28306,1,0.769238899927586,1,1,1,407,78
28306,1,0.760737300151959,2,4,2,408,78
28306,1,0.856401700060815,1,1,1,409,78
28306,1,0.476653299992904,1,2,1,410,78
28306,1,0.543421600013971,2,3,2,411,78
28306,1,0.352364999940619,2,4,2,412,78
28306,1,0.408673600060865,3,5,3,413,78
28306,1,0.342803299892694,3,6,3,414,78
28306,1,0.591289900010452,1,1,1,415,78
28306,1,0.501564299920574,2,3,2,416,78
28306,1,0.535926699871197,3,5,3,417,78
28306,1,0.88827810017392,1,2,1,418,78
28306,1,0.547097899951041,2,4,2,419,78
28306,1,0.723334399983287,2,4,2,420,78
28306,1,0.996314199874178,1,2,1,421,78
28306,1,0.579263699939474,3,6,3,422,78
28306,1,1.04264849983156,1,2,1,423,78
28306,1,0.662961499998346,1,1,1,424,78
28306,1,0.666237300029024,2,3,2,425,78
28306,1,0.574120700126514,3,6,3,426,78
28306,1,0.533108399948105,3,5,3,427,78
28306,1,0.614147200016305,2,3,2,428,78
28306,1,0.682651200098917,3,5,3,429,78
28306,1,0.590001000091434,1,1,1,430,78
28306,1,0.540773699991405,2,4,2,431,78
28306,1,0.549600600032136,3,6,3,432,78
28306,1,0.66908109979704,3,6,3,433,78
28306,1,0.920939899981022,1,2,1,434,78
28306,1,0.737748400075361,2,3,2,435,78
28306,1,0.610645700013265,2,4,2,436,78
28306,1,0.648589600110427,1,1,1,437,78
28306,1,0.524163499940187,3,5,3,438,78
28306,1,1.08608780009672,1,2,1,439,78
28306,1,0.528299500001594,2,4,2,440,78
28306,1,0.529652799945325,3,5,3,441,78
28306,1,0.522837100084871,1,1,1,442,78
28306,1,0.563864000141621,3,6,3,443,78
28306,1,0.507262099999934,1,1,1,444,78
28306,1,0.461137000005692,2,3,2,445,78
28306,1,0.53682509995997,2,3,2,446,78
28306,1,0.681592099834234,1,2,1,447,78
28306,1,0.54041750007309,3,5,3,448,78
28306,1,0.628583699930459,2,4,2,449,78
28306,1,0.578832200029865,3,6,3,450,78
28306,1,0.62588099995628,1,2,1,451,78
28306,1,0.503044800134376,1,1,1,452,78
28306,1,0.593090400099754,3,6,3,453,78
28306,1,0.559887399896979,3,5,3,454,78
28306,1,0.960032800212502,3,6,3,455,78
28306,1,0.463649099925533,2,3,2,456,78
28306,1,0.387229100102559,2,4,2,457,78
28306,1,0.38619209988974,2,4,2,458,78
28306,1,0.512656999984756,3,5,3,459,78
28306,1,0.522220899816602,2,3,2,460,78
28306,1,0.684216600144282,1,2,1,461,78
28306,1,0.534326600143686,1,2,1,462,78
28306,1,0.527370000025257,1,1,1,463,78
28306,1,0.528530500130728,2,4,2,464,78
28306,1,0.593453399837017,1,1,1,465,78
28306,1,0.544674400007352,3,6,3,466,78
28306,1,0.969479199964553,2,4,2,467,78
28306,1,0.616546700010076,3,5,3,468,78
28306,1,0.73024330008775,1,1,1,469,39
28306,0,0.722959899809211,2,2,3,470,39
28306,1,0.500600399915129,3,3,3,471,39
28306,1,0.718849800061435,1,1,1,472,39
28306,1,0.704018700169399,3,3,3,473,39
28306,0,0.770175300072879,1,2,3,474,39
28306,1,0.681282899808139,3,2,3,475,39
28306,1,0.395860699936748,3,3,3,476,39
28306,1,0.386618999997154,1,1,1,477,39
28306,0,0.425029600039124,3,1,1,478,39
28306,1,0.558664500014856,3,2,3,479,39
28306,1,0.398811200167984,3,3,3,480,39
28306,1,0.572269900003448,3,3,3,481,39
28306,1,0.667946400120854,3,2,3,482,39
28306,1,0.463500000070781,1,1,1,483,39
28306,1,0.506666600005701,3,2,3,484,39
28306,1,0.476544600212947,3,3,3,485,39
28306,1,0.407881000079215,1,1,1,486,39
28306,1,0.541631700005382,1,1,1,487,39
28306,1,0.582981300074607,3,2,3,488,39
28306,1,0.533064099960029,3,3,3,489,39
28306,1,0.525622100103647,3,2,3,490,39
28306,1,0.535005700075999,3,3,3,491,39
28306,1,0.543509100098163,1,1,1,492,39
28306,1,0.720774400047958,1,1,1,493,39
28306,1,0.777828600024804,3,3,3,494,39
28306,1,0.649033300112933,3,2,3,495,39
28306,1,0.660963200032711,1,1,1,496,39
28306,1,0.609297699993476,3,2,3,497,39
28306,1,0.62307980004698,3,3,3,498,39
28306,1,0.660282799974084,3,3,3,499,39
28306,1,0.664778799982741,3,2,3,500,39
28306,1,0.588029999984428,1,1,1,501,39
28306,1,0.802375299856067,1,1,1,502,39
28306,1,0.537235699826851,3,3,3,503,39
28306,0,0.52960340003483,3,1,1,504,39
28306,1,0.52273859991692,3,2,3,505,39
28306,1,0.444349099881947,3,2,3,506,39
28306,1,0.576872600009665,3,3,3,507,39
28306,0,0.586456899996847,1,1,2,508,39
28306,0,0.569404100067914,1,2,2,509,39
28306,1,0.57661830005236,1,3,1,510,39
28306,0,0.768044499913231,3,1,2,511,39
28306,1,0.775552100036293,1,3,1,512,39
28306,0,0.718565799994394,3,2,2,513,39
28306,1,0.704215500038117,2,2,2,514,39
28306,1,1.0661341000814,1,3,1,515,39
28306,1,0.436886799987406,2,1,2,516,39
28306,1,0.434223500080407,2,1,2,517,39
28306,1,0.398881000000983,2,2,2,518,39
28306,1,0.372465699911118,1,3,1,519,39
28306,1,0.763695900095627,1,3,1,520,39
28306,1,0.571009000064805,2,2,2,521,39
28306,1,1.18688459997065,2,1,2,522,39
28306,1,0.60930659994483,2,2,2,523,39
28306,1,0.615443699993193,1,3,1,524,39
28306,1,0.348985400050879,2,1,2,525,39
28306,1,0.476878199959174,2,1,2,526,39
28306,1,0.528021099977195,2,2,2,527,39
28306,1,0.801596100209281,1,3,1,528,39
28306,1,0.551431400002912,2,2,2,529,39
28306,1,0.783382799942046,1,3,1,530,39
28306,1,0.518098399974406,2,1,2,531,39
28306,1,0.375529000069946,2,1,2,532,39
28306,0,0.462860700208694,2,3,1,533,39
28306,1,0.578901899978518,2,2,2,534,39
28306,1,0.562115200096741,2,1,2,535,39
28306,1,0.601859000045806,2,2,2,536,39
28306,0,0.720073400065303,2,3,1,537,39
28306,1,0.689651499968022,1,3,1,538,39
28306,1,0.5635409001261,2,2,2,539,39
28306,1,0.714931699912995,2,1,2,540,39
28306,1,0.740299500059336,2,1,2,541,39
28306,1,0.517234700033441,1,3,1,542,39
28306,1,0.614766499958932,2,1,2,543,39
28306,1,0.619587700115517,2,2,2,544,39
28306,1,0.449453699868172,2,2,2,545,39
28306,1,0.700949300080538,1,3,1,546,39
28306,0,0.445351300062612,1,1,2,547,78
28306,0,0.442361699882895,1,2,2,548,78
28306,0,0.446726300055161,1,3,3,549,78
28306,0,0.402359199943021,1,4,3,550,78
28306,1,0.400455299997702,1,5,1,551,78
28306,1,0.382072699954733,1,6,1,552,78
28306,0,0.845145399915054,2,5,1,553,78
28306,1,1.2421808000654,2,1,2,554,78
28306,0,0.630625599995255,2,4,3,555,78
28306,1,0.595425699837506,2,2,2,556,78
28306,1,0.66574150021188,1,5,1,557,78
28306,1,0.469585899962112,1,6,1,558,78
28306,1,0.600569100119174,3,3,3,559,78
28306,1,0.574680400080979,3,3,3,560,78
28306,1,0.917976600117981,1,6,1,561,78
28306,1,0.703081399900839,2,2,2,562,78
28306,1,0.433370299870148,2,1,2,563,78
28306,1,0.630163199966773,3,4,3,564,78
28306,1,1.04235020000488,2,1,2,565,78
28306,1,0.455458299955353,2,2,2,566,78
28306,1,0.643349600024521,3,3,3,567,78
28306,1,0.704151399899274,3,4,3,568,78
28306,1,0.914251999929547,1,5,1,569,78
28306,1,0.451108400011435,1,6,1,570,78
28306,1,0.607417999999598,2,1,2,571,78
28306,1,0.644871399970725,3,3,3,572,78
28306,1,1.00171469990164,1,5,1,573,78
28306,1,1.33605120005086,2,2,2,574,78
28306,1,0.632270399946719,3,4,3,575,78
28306,1,0.669358599931002,3,4,3,576,78
28306,1,0.600336999865249,2,2,2,577,78
28306,1,0.622705099871382,1,6,1,578,78
28306,1,0.652062200009823,2,2,2,579,78
28306,1,0.583716099848971,2,1,2,580,78
28306,1,0.478890399914235,3,3,3,581,78
28306,1,0.914060000097379,1,6,1,582,78
28306,1,0.779573299922049,1,5,1,583,78
28306,1,0.570385199971497,3,3,3,584,78
28306,1,0.826119499979541,1,5,1,585,78
28306,1,0.655406499980018,2,1,2,586,78
28306,0,0.451262000016868,2,4,3,587,78
28306,1,0.735435499809682,1,6,1,588,78
28306,1,0.535772199975327,1,6,1,589,78
28306,1,0.608806200092658,2,2,2,590,78
28306,1,0.575041600037366,3,3,3,591,78
28306,1,0.477697599912062,3,4,3,592,78
28306,1,0.49739330005832,2,1,2,593,78
28306,1,0.779053300153464,1,5,1,594,78
28306,1,0.594760000007227,2,2,2,595,78
28306,1,0.505519900005311,3,4,3,596,78
28306,1,1.16291929990984,1,5,1,597,78
28306,1,0.602875499986112,2,1,2,598,78
28306,1,0.744807999813929,1,6,1,599,78
28306,1,0.688933599973097,2,1,2,600,78
28306,1,0.548299999907613,3,3,3,601,78
28306,1,0.667981900041923,3,3,3,602,78
28306,1,0.583720800001174,2,2,2,603,78
28306,1,1.29388280003332,1,5,1,604,78
28306,1,0.664393299957737,3,4,3,605,78
