Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL	CMS_Q	DRL_Q	AF3_Q	F7_Q	F3_Q	FC5_Q	T7_Q	P7_Q	O1_Q	O2_Q	P8_Q	T8_Q	FC6_Q	F4_Q	F8_Q	AF4_Q	Blink	LeftWink	RightWink	EyesOpen	LeftEyeLid	RightEyelid
87.000000	4062.564103	4501.538462	4206.666667	4462.051282	4125.641026	4542.051282	4202.051282	4842.564103	4242.051282	4470.769231	4230.769231	4351.794872	4465.128205	4468.717949	1615.000000	2107.000000	34.899000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
88.000000	4064.102564	4500.000000	4206.153846	4462.051282	4123.589744	4540.512821	4202.564103	4844.102564	4241.538462	4467.179487	4231.282051	4351.794872	4465.641026	4468.205128	1611.000000	2107.000000	34.907000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
89.000000	4064.102564	4500.512821	4204.102564	4462.564103	4124.102564	4545.128205	4208.717949	4842.564103	4242.564103	4470.256410	4230.769231	4351.794872	4462.051282	4470.256410	1611.000000	2107.000000	34.915000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
90.000000	4064.615385	4500.000000	4204.102564	4462.051282	4122.051282	4543.589744	4205.641026	4839.487179	4242.564103	4472.307692	4231.794872	4351.794872	4463.076923	4470.769231	1611.000000	2107.000000	34.922000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
91.000000	4063.076923	4499.487179	4207.692308	4462.051282	4121.025641	4541.538462	4203.589744	4838.461538	4240.512821	4470.256410	4229.743590	4351.794872	4463.589744	4466.666667	1615.000000	2107.000000	34.930000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
92.000000	4065.128205	4500.512821	4212.307692	4461.538462	4122.051282	4540.512821	4200.512821	4840.512821	4242.564103	4473.333333	4228.205128	4354.358974	4464.102564	4468.205128	1611.000000	2111.000000	34.938000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
93.000000	4064.102564	4502.564103	4209.743590	4462.564103	4124.615385	4544.615385	4202.564103	4837.948718	4244.102564	4475.897436	4229.230769	4353.846154	4463.076923	4470.256410	1615.000000	2107.000000	34.946000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
94.000000	4065.128205	4503.589744	4206.153846	4462.564103	4122.051282	4542.051282	4202.564103	4837.948718	4245.641026	4474.871795	4230.769231	4353.333333	4463.076923	4469.743590	1611.000000	2107.000000	34.954000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
95.000000	4065.641026	4501.538462	4208.717949	4460.512821	4121.538462	4538.461538	4201.025641	4840.512821	4244.102564	4475.384615	4230.769231	4353.333333	4461.538462	4467.179487	1611.000000	2111.000000	34.962000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
96.000000	4063.076923	4500.512821	4207.692308	4460.512821	4123.076923	4538.974359	4202.564103	4840.512821	4241.538462	4473.846154	4231.794872	4351.794872	4462.564103	4467.692308	1615.000000	2107.000000	34.971000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
97.000000	4062.051282	4502.564103	4206.153846	4460.000000	4122.564103	4541.538462	4206.153846	4838.461538	4242.051282	4471.282051	4232.307692	4351.282051	4463.589744	4469.743590	1611.000000	2111.000000	34.979000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
98.000000	4063.589744	4503.076923	4208.205128	4459.487179	4121.025641	4542.051282	4205.128205	4837.948718	4243.076923	4471.794872	4230.256410	4351.282051	4464.102564	4468.717949	1611.000000	2107.000000	34.986000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
99.000000	4064.102564	4500.000000	4206.666667	4460.512821	4122.564103	4542.051282	4202.564103	4839.487179	4242.051282	4472.307692	4231.282051	4351.282051	4464.615385	4466.153846	1611.000000	2107.000000	34.994000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
100.000000	4062.564103	4500.512821	4205.128205	4460.000000	4125.128205	4543.589744	4203.589744	4840.000000	4240.000000	4470.769231	4232.307692	4350.769231	4465.641026	4467.179487	1611.000000	2107.000000	35.002000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
101.000000	4064.615385	4501.538462	4208.205128	4458.974359	4123.589744	4542.564103	4202.051282	4841.538462	4241.538462	4471.282051	4231.282051	4352.307692	4467.179487	4470.256410	1611.000000	2107.000000	35.010000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
102.000000	4064.615385	4498.974359	4208.717949	4463.076923	4125.641026	4544.615385	4206.153846	4840.000000	4242.051282	4472.307692	4231.282051	4351.794872	4463.589744	4468.717949	1611.000000	2107.000000	35.018000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
103.000000	4064.102564	4497.435897	4207.692308	4463.589744	4122.564103	4543.589744	4204.615385	4838.974359	4243.076923	4474.358974	4233.333333	4352.820513	4463.589744	4468.205128	1611.000000	2107.000000	35.026000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
104.000000	4058.974359	4500.512821	4209.230769	4462.051282	4119.487179	4545.128205	4202.564103	4840.512821	4243.076923	4472.820513	4231.282051	4353.846154	4463.589744	4469.230769	1611.000000	2107.000000	35.034000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
105.000000	4060.512821	4500.512821	4208.205128	4461.025641	4120.000000	4541.538462	4202.564103	4842.051282	4244.102564	4471.282051	4231.282051	4353.333333	4465.641026	4471.794872	1615.000000	2107.000000	35.042000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
106.000000	4064.615385	4498.461538	4208.717949	4461.538462	4122.564103	4544.102564	4209.230769	4839.487179	4243.589744	4471.794872	4232.307692	4351.794872	4462.564103	4469.743590	1611.000000	2107.000000	35.050000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
107.000000	4064.615385	4500.000000	4211.282051	4459.487179	4120.000000	4542.051282	4205.128205	4840.512821	4244.615385	4470.769231	4231.282051	4352.820513	4465.641026	4470.256410	1611.000000	2111.000000	35.057000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
108.000000	4061.538462	4502.051282	4210.256410	4461.025641	4123.589744	4543.076923	4205.641026	4841.025641	4243.076923	4470.256410	4228.717949	4352.820513	4465.641026	4469.743590	1615.000000	2107.000000	35.065000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
109.000000	4065.641026	4500.512821	4208.717949	4461.025641	4123.076923	4542.051282	4205.128205	4840.000000	4242.564103	4472.307692	4231.794872	4353.846154	4465.128205	4468.205128	1611.000000	2111.000000	35.073000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
110.000000	4066.153846	4498.461538	4210.256410	4461.538462	4122.564103	4545.128205	4203.589744	4838.974359	4244.615385	4472.820513	4231.794872	4352.820513	4462.564103	4466.153846	1611.000000	2107.000000	35.081000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
111.000000	4067.179487	4499.487179	4215.384615	4461.025641	4122.564103	4542.051282	4198.974359	4842.564103	4244.615385	4472.307692	4226.153846	4353.333333	4462.051282	4468.717949	1611.000000	2111.000000	35.089000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
112.000000	4065.128205	4501.538462	4215.384615	4460.000000	4124.102564	4541.538462	4203.076923	4842.564103	4240.512821	4471.282051	4226.666667	4353.333333	4464.102564	4470.256410	1611.000000	2107.000000	35.097000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
113.000000	4063.589744	4500.512821	4207.692308	4458.461538	4123.589744	4541.025641	4204.102564	4842.051282	4242.051282	4472.307692	4232.307692	4353.846154	4467.179487	4470.256410	1611.000000	2107.000000	35.105000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
114.000000	4063.076923	4500.000000	4205.128205	4460.512821	4124.102564	4540.512821	4202.051282	4842.564103	4246.153846	4473.846154	4231.794872	4354.358974	4466.153846	4468.717949	1615.000000	2107.000000	35.113000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
115.000000	4065.128205	4502.564103	4208.717949	4462.051282	4121.025641	4542.051282	4202.564103	4840.000000	4245.128205	4472.307692	4229.743590	4352.820513	4463.076923	4468.717949	1615.000000	2107.000000	35.120000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
116.000000	4066.153846	4502.051282	4207.692308	4462.564103	4118.974359	4543.589744	4205.641026	4838.461538	4245.128205	4469.743590	4231.794872	4352.307692	4462.051282	4467.692308	1611.000000	2111.000000	35.128000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
117.000000	4065.641026	4499.487179	4204.102564	4462.564103	4122.051282	4541.538462	4206.153846	4842.051282	4247.179487	4471.282051	4231.794872	4353.333333	4462.051282	4467.179487	1615.000000	2107.000000	35.136000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
118.000000	4063.589744	4501.538462	4207.692308	4461.025641	4122.051282	4538.974359	4202.564103	4843.589744	4244.615385	4472.820513	4230.769231	4353.333333	4463.076923	4467.692308	1611.000000	2107.000000	35.144000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
119.000000	4062.051282	4499.487179	4210.769231	4460.000000	4121.538462	4545.641026	4204.615385	4839.487179	4240.512821	4471.794872	4231.282051	4350.769231	4465.128205	4467.692308	1611.000000	2111.000000	35.152000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
120.000000	4066.153846	4498.974359	4209.230769	4461.538462	4121.025641	4546.153846	4202.564103	4840.512821	4242.564103	4471.282051	4231.282051	4352.307692	4467.692308	4468.717949	1611.000000	2107.000000	35.160000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
121.000000	4065.128205	4504.102564	4207.692308	4463.076923	4122.564103	4543.589744	4203.589744	4841.025641	4244.615385	4471.282051	4230.256410	4352.307692	4465.128205	4468.205128	1611.000000	2107.000000	35.168000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
122.000000	4063.589744	4505.128205	4209.230769	4460.000000	4123.076923	4540.512821	4203.076923	4841.025641	4243.076923	4471.794872	4232.820513	4352.307692	4466.666667	4468.717949	1607.000000	2111.000000	35.176000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
123.000000	4062.564103	4501.025641	4210.769231	4460.000000	4125.641026	4544.615385	4206.153846	4840.512821	4241.538462	4472.820513	4233.333333	4354.358974	4466.666667	4468.205128	1619.000000	2111.000000	35.184000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
124.000000	4064.102564	4500.512821	4210.256410	4460.512821	4122.051282	4542.051282	4203.589744	4842.564103	4244.615385	4475.384615	4231.282051	4355.897436	4467.179487	4469.743590	1611.000000	2107.000000	35.191000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
125.000000	4062.564103	4500.000000	4207.692308	4461.025641	4121.025641	4543.589744	4204.615385	4843.589744	4246.666667	4474.358974	4229.743590	4353.333333	4463.589744	4466.666667	1611.000000	2115.000000	35.199000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
126.000000	4066.153846	4497.948718	4208.717949	4462.564103	4122.051282	4541.538462	4203.589744	4843.076923	4245.128205	4473.846154	4231.794872	4351.794872	4464.615385	4468.205128	1615.000000	2107.000000	35.207000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
127.000000	4064.615385	4503.589744	4212.307692	4462.051282	4123.076923	4542.564103	4205.641026	4839.487179	4240.000000	4472.820513	4231.282051	4351.794872	4463.076923	4470.256410	1611.000000	2107.000000	35.215000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
128.000000	4064.102564	4507.179487	4211.794872	4460.000000	4121.538462	4542.051282	4202.564103	4840.000000	4241.025641	4469.230769	4230.256410	4354.358974	4463.589744	4469.743590	1615.000000	2107.000000	35.223000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
0.000000	4066.153846	4502.564103	4206.666667	4462.051282	4124.102564	4544.615385	4205.128205	4842.051282	4241.538462	4468.205128	4229.743590	4354.358974	4463.589744	4468.205128	1611.000000	2111.000000	35.231000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
1.000000	4067.692308	4499.487179	4206.666667	4463.076923	4122.051282	4538.974359	4204.615385	4844.102564	4240.512821	4471.282051	4231.794872	4352.307692	4464.102564	4469.743590	1615.000000	2107.000000	35.239000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
2.000000	4064.615385	4497.948718	4208.205128	4462.051282	4119.487179	4538.974359	4204.102564	4844.615385	4241.538462	4473.333333	4230.769231	4351.282051	4464.102564	4467.692308	1611.000000	2111.000000	35.247000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
3.000000	4063.589744	4495.384615	4208.205128	4460.000000	4120.000000	4542.051282	4202.051282	4843.076923	4246.666667	4470.769231	4230.256410	4354.358974	4466.666667	4468.205128	1615.000000	2111.000000	35.254000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
4.000000	4064.102564	4498.461538	4209.743590	4460.000000	4121.538462	4544.615385	4203.076923	4841.025641	4247.179487	4469.230769	4230.769231	4355.384615	4466.153846	4470.769231	1611.000000	2103.000000	35.262000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
5.000000	4064.102564	4503.076923	4209.743590	4461.538462	4120.512821	4544.102564	4203.076923	4839.487179	4243.076923	4470.769231	4231.282051	4352.307692	4464.615385	4468.717949	1611.000000	2111.000000	35.270000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
6.000000	4064.615385	4500.512821	4208.205128	4461.025641	4119.487179	4542.051282	4201.025641	4839.487179	4244.102564	4473.333333	4231.794872	4352.307692	4465.128205	4467.179487	1615.000000	2107.000000	35.278000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
7.000000	4065.641026	4497.948718	4211.282051	4459.487179	4121.025641	4542.051282	4201.538462	4840.000000	4245.128205	4472.307692	4232.307692	4354.358974	4465.128205	4468.205128	1611.000000	2107.000000	35.286000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
8.000000	4067.179487	4501.025641	4214.358974	4461.025641	4124.102564	4542.051282	4203.076923	4840.000000	4241.538462	4471.282051	4232.307692	4354.358974	4465.641026	4468.205128	1615.000000	2107.000000	35.294000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
9.000000	4067.179487	4503.589744	4211.282051	4463.589744	4125.641026	4543.589744	4205.641026	4838.461538	4238.461538	4471.794872	4230.256410	4351.794872	4467.692308	4466.666667	1611.000000	2111.000000	35.302000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
10.000000	4067.179487	4500.000000	4207.179487	4462.564103	4120.000000	4540.512821	4202.564103	4840.000000	4242.564103	4471.794872	4231.282051	4352.820513	4467.179487	4469.230769	1611.000000	2107.000000	35.310000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
11.000000	4064.615385	4497.435897	4209.230769	4463.589744	4121.025641	4542.051282	4203.589744	4840.000000	4245.128205	4471.794872	4232.820513	4352.820513	4461.025641	4470.256410	1611.000000	2111.000000	35.318000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
12.000000	4067.692308	4500.512821	4212.820513	4463.076923	4123.589744	4541.025641	4201.538462	4840.512821	4243.589744	4471.794872	4231.794872	4351.282051	4463.589744	4471.282051	1615.000000	2111.000000	35.325000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
13.000000	4067.692308	4503.076923	4207.692308	4462.564103	4122.564103	4543.589744	4204.615385	4838.974359	4241.538462	4469.743590	4228.205128	4351.282051	4464.615385	4468.717949	1615.000000	2107.000000	35.333000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
14.000000	4066.153846	4501.538462	4203.589744	4461.538462	4117.948718	4541.025641	4204.102564	4841.025641	4243.589744	4469.743590	4229.743590	4355.384615	4466.153846	4468.205128	1611.000000	2107.000000	35.341000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
15.000000	4063.589744	4501.025641	4207.692308	4461.025641	4122.051282	4542.564103	4204.102564	4844.102564	4243.076923	4472.820513	4230.769231	4353.846154	4464.102564	4467.179487	1615.000000	2111.000000	35.349000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
16.000000	4067.179487	4500.512821	4209.230769	4461.025641	4122.564103	4542.051282	4200.000000	4844.615385	4245.128205	4472.307692	4231.282051	4352.820513	4466.666667	4467.692308	1615.000000	2107.000000	35.357000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
17.000000	4067.179487	4501.025641	4206.153846	4462.564103	4123.076923	4541.025641	4203.076923	4840.000000	4245.641026	4470.256410	4231.794872	4352.307692	4464.615385	4467.179487	1611.000000	2111.000000	35.365000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
18.000000	4065.128205	4501.538462	4208.717949	4461.025641	4123.589744	4538.461538	4202.051282	4841.025641	4244.102564	4473.333333	4232.820513	4353.333333	4464.102564	4467.179487	1619.000000	2107.000000	35.373000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
19.000000	4062.564103	4501.025641	4211.794872	4458.974359	4123.589744	4543.589744	4203.076923	4842.564103	4242.564103	4475.384615	4231.282051	4354.358974	4464.615385	4467.692308	1611.000000	2107.000000	35.381000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
20.000000	4064.102564	4498.974359	4208.717949	4459.487179	4122.564103	4542.051282	4202.051282	4840.000000	4243.076923	4472.820513	4231.794872	4353.846154	4465.128205	4471.282051	1615.000000	2111.000000	35.388000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
21.000000	4063.589744	4501.025641	4208.205128	4462.564103	4123.589744	4540.512821	4203.589744	4838.461538	4241.538462	4472.307692	4233.333333	4350.256410	4463.076923	4470.769231	1615.000000	2111.000000	35.396000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
22.000000	4063.589744	4503.589744	4210.256410	4462.051282	4122.564103	4543.589744	4206.153846	4840.512821	4240.512821	4473.846154	4232.307692	4350.256410	4462.564103	4468.205128	1615.000000	2107.000000	35.404000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
23.000000	4065.641026	4502.564103	4209.230769	4460.000000	4123.589744	4542.564103	4206.153846	4841.025641	4243.076923	4471.794872	4231.794872	4352.820513	4463.589744	4470.256410	1611.000000	2107.000000	35.412000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
24.000000	4066.666667	4501.538462	4208.205128	4459.487179	4126.153846	4538.461538	4200.512821	4840.000000	4246.153846	4469.743590	4231.794872	4351.794872	4463.589744	4473.333333	1615.000000	2111.000000	35.420000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
25.000000	4066.153846	4502.564103	4208.205128	4459.487179	4124.102564	4541.538462	4198.974359	4840.000000	4245.641026	4470.769231	4232.307692	4351.794872	4465.641026	4470.256410	1615.000000	2107.000000	35.428000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
26.000000	4064.102564	4502.051282	4209.230769	4461.025641	4121.538462	4544.615385	4204.615385	4838.974359	4242.051282	4472.307692	4231.282051	4351.794872	4465.128205	4468.205128	1611.000000	2111.000000	35.436000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
27.000000	4063.589744	4500.000000	4211.282051	4462.051282	4122.051282	4538.461538	4203.076923	4840.000000	4241.538462	4472.820513	4231.282051	4350.769231	4464.102564	4470.769231	1615.000000	2107.000000	35.444000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
28.000000	4063.589744	4500.000000	4210.769231	4461.538462	4123.076923	4542.051282	4201.538462	4842.051282	4242.051282	4472.820513	4231.282051	4352.307692	4463.589744	4469.743590	1611.000000	2111.000000	35.451000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
29.000000	4064.102564	4501.025641	4208.717949	4458.974359	4121.025641	4546.666667	4203.076923	4843.589744	4244.615385	4474.358974	4231.794872	4354.871795	4465.128205	4468.717949	1615.000000	2111.000000	35.459000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
30.000000	4064.615385	4501.025641	4207.179487	4460.000000	4125.128205	4546.153846	4206.153846	4840.512821	4244.102564	4472.307692	4231.282051	4354.358974	4463.076923	4467.692308	1615.000000	2111.000000	35.467000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
31.000000	4068.717949	4500.000000	4205.641026	4461.538462	4123.589744	4540.512821	4200.000000	4841.538462	4242.564103	4467.692308	4232.820513	4354.358974	4467.179487	4468.717949	1615.000000	2107.000000	35.475000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
32.000000	4065.128205	4503.076923	4208.717949	4460.000000	4123.076923	4544.102564	4201.025641	4843.076923	4240.512821	4469.743590	4232.307692	4352.307692	4466.666667	4468.205128	1611.000000	2111.000000	35.483000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
33.000000	4064.102564	4505.128205	4208.717949	4458.974359	4122.564103	4542.051282	4201.538462	4842.564103	4243.589744	4471.794872	4230.256410	4353.846154	4463.076923	4468.717949	1615.000000	2111.000000	35.491000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
34.000000	4065.128205	4501.538462	4202.051282	4462.564103	4124.615385	4543.076923	4203.589744	4839.487179	4245.128205	4470.769231	4227.692308	4355.897436	4461.538462	4467.692308	1615.000000	2103.000000	35.499000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
35.000000	4065.641026	4497.948718	4202.051282	4462.564103	4121.538462	4540.512821	4202.051282	4840.000000	4244.102564	4472.307692	4229.230769	4355.897436	4467.692308	4468.717949	1611.000000	2115.000000	35.507000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
36.000000	4064.615385	4498.974359	4209.230769	4461.025641	4122.051282	4541.538462	4203.589744	4839.487179	4242.051282	4473.333333	4229.230769	4351.794872	4466.666667	4468.717949	1615.000000	2107.000000	35.515000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
